"6310","LESCO","SKP","SKP Rural","Attabad","SKP","Sharqpur Road","Ideal Flouting & Cr","089709","15-02-2022","09:00","15:00","Area Planning / Bifurcation of 11-KV Bulerky (EM) Feeder & 11-KV Sharaqpur Road (EM) Feeder from 132-KV Sharaqpur Road Grid Station 11-KV Bulerky (EM) Feeder","Independent"
"6311","LESCO","SKP","SKP Rural","K/Wala","SKP","Sharqpur Road","Rahman Pura","089705","15-02-2022","09:00","15:00","Area Planning / Bifurcation of 11-KV Bulerky (EM) Feeder & 11-KV Sharaqpur Road (EM) Feeder from 132-KV Sharaqpur Road Grid Station 11-KV Bulerky (EM) Feeder","Rehman PuraSharqpur Road"
"6312","LESCO","Eastren","SHALAMAR","Sahafi Colony","North","Press Club Colony","Asif Town","115201","16-02-2022","09:00","0.625","IIKV Afzal Park  (Installation of Str: and stringing of conductor","Asif Town"
"6313","LESCO","Eastren","Mughal Pura","Amir town","North","Fateh Garh","Canal Bank / Iftikhar Park","3820","16-02-2022","09:00","0.625","IIKV Afzal Park  (Installation of Str: and stringing of conductor","Asif Town"
"6314","LESCO","Eastren","SHALAMAR","Sahafi Colony","North","Press Club Colony","Qalandar pura","115203","16-02-2022","09:00","0.625","IIKV Afzal Park  (Installation of Str: and stringing of conductor","Kotli Ghazi"
"6315","LESCO","Northeren","Feroze Wala","Kot Abdul Malik","North","UIS","Hamza Meat","39912","16-02-2022","09:00","0.625","BETTER ENGINEERING (EM) Feeder (Errection of poles )","INDEPENDENT"
"6316","LESCO","Northern","Kot Abdul Malik","SKP Road","ELR","UIS","Alhadeed Ind","","16-02-2022","09:00","0.625","M/S Jilani Poly Industries (Pvt) Ltd SKP Road Lahore","Ind"
"6317","LESCO","Northern","Ravi Road","Amin Park","ELR","Sagian Grid","Amin Park","","16-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder       11KV Khalid Park Feeder",""
"6318","LESCO","Northern","Kot Abdul Malik","SKP Road","ELR","UIS","Azhar Iqbal","","16-02-2022","09:00","0.625","D/W Atta Metal (PVT).LTD                 M/S Jilani Poly Industries (Pvt) Ltd SKP Road Lahore",""
"6319","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR / NORTH","UIS","Batala Allied","","16-02-2022","0.375","0.625","1. D/W Atta Metal (PVT) LTD ELR                        2. BETTER ENGINEERING (EM) Feeder (Errection of poles ) north","Ind"
"6320","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","UIS","Batala Steel II","","16-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
"6321","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","UIS","Hamza Meet","","16-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
"6322","LESCO","Northern","Data Darbar","Bilal Ganj","ELR","Sagian Grid","Ind-I","","16-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder       11KV Khalid Park Feeder",""
"6323","LESCO","Northern","Data Darbar","Bilal Ganj","ELR","Sagian Grid","Ind-II","","16-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder       11KV Khalid Park Feeder",""
"6324","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","UIS","Iqbal Town","","16-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","SKP Road"
"6325","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","UIS","Javaid International","39908","16-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
"6326","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","UIS","Malik & Company","39909","16-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
"6327","LESCO","Northern","Ravi Road","Sandha","ELR","Sagian Grid","Mughal Park","","16-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder",""
"6328","LESCO","Northern","Ravi Road","Amin Park","ELR","Sagian Grid","Rashid Road","","16-02-2022","08:00","0.5833","11KV Khalid Park Feeder","Indp."
"6329","LESCO","Northern","Ravi Road","Sandha","ELR","Sagian Grid","Sagian Bridge","","16-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder",""
